Marching Cubes; 9322;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 09:57:49||-----------------terrain generation: 7;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 13026;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:07:47||-----------------terrain generation: 8;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 107;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 4;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:09:57||-----------------terrain generation: 11;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 12625;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 4;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:13:27||-----------------terrain generation: 10;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 8777;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 1;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 4;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:16:05||-----------------------------------||App started||09.09.2020 10:16:05||-----------------terrain generation: 7;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 148;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 4;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:18:37||-----------------------------------||App started||09.09.2020 10:18:37||-----------------------------------||App started||09.09.2020 10:18:37||-----------------------------------||App started||09.09.2020 10:18:37||-----------------------------------||App started||09.09.2020 10:18:37||-----------------terrain generation: 8;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 267;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:40:43||-----------------terrain generation: 8;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 114;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 3;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 60;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 3;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:42:54||-----------------------------------||App started||09.09.2020 10:42:54||-----------------------------------||App started||09.09.2020 10:42:54||-----------------------------------||App started||09.09.2020 10:42:54||-----------------------------------||App started||09.09.2020 10:42:54||-----------------------------------||App started||09.09.2020 10:42:54||-----------------terrain generation: 8;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 108;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 4;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 61;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 3;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 80;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 3;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:46:08||-----------------------------------||App started||09.09.2020 10:46:08||-----------------------------------||App started||09.09.2020 10:46:08||-----------------------------------||App started||09.09.2020 10:46:08||-----------------terrain generation: 8;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 185;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
------------------||App started||09.09.2020 10:52:18||-----------------terrain generation: 12;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Marching Cubes; 248;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
Smoothing; 0;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
render: 5;  Terrain size (X/Y/Z); 128/64/128; voxel scale: 2
